customer_id,gender,age_group,city,preferred_channel,signup_date,last_order_date,total_orders_last_12m,total_volume_liters_last_12m,total_spend_last_12m_inr,avg_discount_pct,recency_days,frequency_orders_per_month,avg_order_value_inr,loyalty_tier,churn_flag,last_campaign_responded,clv_12m_estimate_inr
CUST_02690,Female,18-24,Pune,Off-Trade,2022-01-04,2022-03-31,2,13.0,2792.47,0.067,1006,0.16666666666666666,1396.234301882849,Bronze,1,Sports_Promo,2233.98
CUST_02691,Male,45-54,Chandigarh,Off-Trade,2022-11-19,2024-04-27,10,42.0,6107.56,0.074,248,0.8333333333333334,610.7559389244062,Bronze,1,Summer_Fest,4886.05
CUST_02692,Male,45-54,Lucknow,Off-Trade,2022-02-05,2023-03-15,4,22.3,2727.26,0.197,657,0.3333333333333333,681.8148295462927,Bronze,1,Digital_Coupon,2181.81
CUST_02693,Female,18-24,Patna,On-Trade,2020-08-24,2023-01-20,2,7.9,1436.9,0.131,711,0.16666666666666666,718.4496407751797,Bronze,1,None,1149.52
CUST_02694,Female,35-44,Chennai,E-commerce,2021-08-07,2023-04-25,2,12.5,2546.36,0.147,616,0.16666666666666666,1273.1793634103183,Bronze,1,None,2037.09
CUST_02695,Male,35-44,Mumbai,,2022-03-02,2024-02-11,12,61.5,13258.23,0.085,324,1.0,1104.852407928966,Silver,1,None,10606.58
CUST_02696,Male,18-24,Mumbai,Off-Trade,2020-01-12,2024-08-04,7,51.0,8261.86,0.063,149,0.5833333333333334,1180.2655456763507,Bronze,1,Digital_Coupon,6609.49
CUST_02697,Female,35-44,Bengaluru,Off-Trade,2020-11-28,2022-03-28,2,10.4,2853.35,0.14,1009,0.16666666666666666,1426.6742866628565,Bronze,1,Sports_Promo,2282.68
CUST_02698,Female,25-34,Ahmedabad,E-commerce,2021-04-15,2024-03-18,9,63.9,11952.36,0.063,288,0.75,1328.0398524400166,Bronze,1,Summer_Fest,9561.89
CUST_02699,Male,18-24,Mumbai,On-Trade,2023-03-27,2023-06-08,1,7.6,1075.34,0.136,572,0.08333333333333333,1075.3389246610755,Bronze,1,None,860.27
CUST_02700,Female,35-44,Hyderabad,Off-Trade,2023-02-23,2024-08-27,6,45.1,6064.96,0.18,126,0.5,1010.8264981955837,Bronze,1,None,4851.97
CUST_02701,Male,55+,Lucknow,Off-Trade,2021-04-19,2024-10-21,5,23.7,5419.13,0.161,71,0.4166666666666667,1083.8257832348434,Bronze,0,Summer_Fest,6502.96
CUST_02702,Male,35-44,Bhubaneswar,Off-Trade,2020-11-13,2022-02-07,4,29.6,5634.05,0.219,1058,0.3333333333333333,1408.512147871963,Bronze,1,Summer_Fest,4507.24
CUST_02703,Female,35-44,Jaipur,On-Trade,2020-01-24,2024-02-17,9,63.7,6612.01,0.252,318,0.75,734.6676961480339,Bronze,1,Summer_Fest,5289.61
CUST_02704,Female,45-54,Delhi,On-Trade,2021-08-13,2022-04-08,3,23.0,2107.82,0.103,998,0.25,702.6064324645225,Bronze,1,Sports_Promo,1686.26
CUST_02705,Male,35-44,Mumbai,Off-Trade,2020-05-23,2024-07-23,5,31.2,3363.21,0.159,161,0.4166666666666667,672.6418654716269,Bronze,1,Digital_Coupon,2690.57
CUST_02706,Male,45-54,Chennai,On-Trade,2022-05-31,2022-06-24,2,15.5,2371.5,0.175,921,0.16666666666666666,1185.7494071252963,Bronze,1,Sports_Promo,1897.2
CUST_02707,Male,18-24,Kochi,E-commerce,2023-04-11,2022-09-10,0,0.0,0.0,0.072,843,0.0,0.0,Bronze,1,Sports_Promo,0.0
CUST_02708,Male,18-24,Mumbai,On-Trade,2023-06-18,2023-07-22,2,11.0,2003.85,0.169,528,0.16666666666666666,1001.9244990377504,Bronze,1,None,1603.08
CUST_02709,Female,45-54,Hyderabad,Off-Trade,2023-08-31,2022-04-01,1,6.6,663.78,0.105,1005,0.08333333333333333,663.7793362206638,Bronze,1,Sports_Promo,531.02
CUST_02710,Male,45-54,Pune,Off-Trade,2023-03-16,2022-05-04,1,7.1,1224.54,0.127,972,0.08333333333333333,1224.5387754612245,Bronze,1,Digital_Coupon,979.63
CUST_02711,Male,25-34,Delhi,Off-Trade,2021-06-20,2022-08-13,1,7.8,621.23,0.16,871,0.08333333333333333,621.2293787706213,Bronze,1,Summer_Fest,496.98
CUST_02712,Other,45-54,Chandigarh,Off-Trade,2020-02-19,2023-05-20,1,6.4,1297.74,0.178,591,0.08333333333333333,1297.738702261298,Bronze,1,Summer_Fest,1038.19
CUST_02713,Male,55+,Chennai,On-Trade,2021-10-31,2024-11-27,13,84.9,12403.5,0.087,34,1.0833333333333333,954.1153112218992,Silver,0,Sports_Promo,14884.2
CUST_02714,Male,25-34,Mumbai,E-commerce,2022-04-20,2023-07-12,2,9.9,2589.36,0.14,538,0.16666666666666666,1294.6793526603237,Bronze,1,None,2071.49
CUST_02715,Male,18-24,Lucknow,On-Trade,2021-02-02,2022-04-24,0,0.0,0.0,0.164,982,0.0,0.0,Bronze,1,Summer_Fest,0.0
CUST_02716,Male,25-34,Delhi,On-Trade,2021-07-14,2024-05-17,4,17.2,4874.64,,228,0.3333333333333333,1218.659695335076,Bronze,1,Sports_Promo,3899.71
CUST_02717,Male,35-44,Hyderabad,E-commerce,2020-07-20,2024-07-26,8,53.6,7128.42,0.162,158,0.6666666666666666,891.0523886184515,Bronze,1,Summer_Fest,5702.74
CUST_02718,Female,45-54,Surat,Off-Trade,2021-02-23,2024-02-16,7,42.8,7238.49,0.018,319,0.5833333333333334,1034.0698522757352,Bronze,1,None,5790.79
CUST_02719,Female,35-44,Bhubaneswar,Off-Trade,2020-01-07,2022-02-19,2,15.5,1710.02,0.067,1046,0.16666666666666666,855.0095724952137,Bronze,1,Sports_Promo,1368.02
CUST_02720,Female,25-34,Pune,On-Trade,2023-09-02,2024-02-29,5,24.9,4329.0,0.167,306,0.4166666666666667,865.7998268400346,Bronze,1,Sports_Promo,3463.2
CUST_02721,Female,25-34,Guwahati,,2021-08-31,2024-01-29,7,28.3,7803.94,0.09,337,0.5833333333333334,1114.8484121645124,Bronze,1,None,6243.15
CUST_02722,Female,25-34,Pune,On-Trade,2020-10-19,2024-01-12,7,46.3,6713.79,0.15,354,0.5833333333333334,959.1127201267542,Bronze,1,Sports_Promo,5371.03
CUST_02723,Male,18-24,Guwahati,E-commerce,2022-12-29,2024-02-18,5,18.8,6216.3,,317,0.4166666666666667,1243.2597513480498,Bronze,1,None,4973.04
CUST_02724,Male,35-44,Bengaluru,On-Trade,2023-07-20,2024-09-07,10,68.3,9463.01,0.086,115,0.8333333333333334,946.3009053699095,Bronze,1,None,7570.41
CUST_02725,Male,35-44,Kolkata,On-Trade,2021-12-12,2024-12-11,12,56.7,7261.5,0.151,20,1.0,605.1249495729209,Bronze,0,Summer_Fest,8713.8
CUST_02726,Female,25-34,Jaipur,Off-Trade,2020-02-07,2024-04-28,8,31.7,10778.06,0.137,247,0.6666666666666666,1347.2573315928337,Bronze,1,None,8622.45
CUST_02727,Male,35-44,Chennai,E-commerce,2023-01-01,2024-07-02,6,33.7,4471.81,0.169,182,0.5,745.301542449743,Bronze,1,None,3577.45
CUST_02728,Male,25-34,Jaipur,On-Trade,2023-09-26,2024-11-03,7,36.1,5484.99,0.148,58,0.5833333333333334,783.5698880614445,Bronze,0,Digital_Coupon,6581.99
CUST_02729,Female,25-34,Patna,Off-Trade,2021-02-14,2024-04-18,3,9.6,2341.79,0.07,257,0.25,780.5964064678644,Bronze,1,None,1873.43
CUST_02730,Male,18-24,Kolkata,On-Trade,2022-06-18,2023-04-20,1,7.2,746.98,0.099,621,0.08333333333333333,746.979253020747,Bronze,1,Sports_Promo,597.58
CUST_02731,Female,25-34,Ahmedabad,On-Trade,2022-10-15,2024-03-18,6,23.5,7785.29,0.152,288,0.5,1297.5481170753137,Bronze,1,Digital_Coupon,6228.23
CUST_02732,Female,25-34,Guwahati,E-commerce,2023-05-17,2022-11-29,2,10.0,2531.66,0.124,763,0.16666666666666666,1265.8293670853163,Bronze,1,Summer_Fest,2025.33
CUST_02733,Male,25-34,Mumbai,On-Trade,2020-12-03,2024-11-02,9,70.4,11926.95,0.156,59,0.75,1325.216519420387,Bronze,0,None,14312.34
CUST_02734,Female,18-24,Guwahati,On-Trade,2023-09-29,2024-07-26,8,50.9,4806.02,0.203,158,0.6666666666666666,600.752424905947,Bronze,1,Summer_Fest,3844.82
CUST_02735,Female,25-34,Chennai,E-commerce,2020-12-15,2024-10-09,12,81.7,11021.92,0.08,83,1.0,918.4932567922286,Bronze,0,Summer_Fest,13226.3
CUST_02736,Male,18-24,Delhi,On-Trade,2023-01-28,2023-06-07,1,3.6,996.06,0.137,573,0.08333333333333333,996.059003940996,Bronze,1,Sports_Promo,796.85
CUST_02737,Male,35-44,Ahmedabad,On-Trade,2021-11-05,2024-06-01,9,42.7,12955.19,0.236,213,0.75,1439.4653956149562,Silver,1,Digital_Coupon,10364.15
CUST_02738,Male,35-44,Patna,On-Trade,2020-11-26,2024-09-01,8,60.8,11978.48,0.169,121,0.6666666666666666,1497.3098128362735,Bronze,1,Digital_Coupon,9582.78
CUST_02739,Male,25-34,Bhubaneswar,On-Trade,2022-03-01,2022-01-01,2,14.0,2409.97,0.029,1095,0.16666666666666666,1204.984397507801,Bronze,1,Summer_Fest,1927.98
CUST_02740,Female,35-44,Mumbai,On-Trade,2020-04-08,2023-06-21,1,4.6,1025.56,0.116,559,0.08333333333333333,1025.5589744410256,Bronze,1,Summer_Fest,820.45
CUST_02741,Female,35-44,Bhubaneswar,On-Trade,2022-02-13,2022-08-30,1,7.7,1116.23,0.072,854,0.08333333333333333,1116.2288837711164,Bronze,1,Sports_Promo,892.98
CUST_02742,Male,25-34,Patna,On-Trade,2021-01-30,2024-04-20,7,41.5,6897.67,0.147,255,0.5833333333333334,985.3812878026731,Bronze,1,Sports_Promo,5518.14
CUST_02743,Other,45-54,Guwahati,On-Trade,2023-03-21,2023-03-28,1,3.8,818.18,0.097,644,0.08333333333333333,818.1791818208181,Bronze,1,None,654.54
CUST_02744,Female,55+,Bhubaneswar,On-Trade,2020-01-27,2024-08-17,11,87.6,12378.76,0.185,136,0.9166666666666666,1125.341715878026,Silver,1,None,9903.01
CUST_02745,Male,35-44,Kolkata,Off-Trade,2020-09-09,2024-04-11,13,67.4,13226.29,0.032,264,1.0833333333333333,1017.4068448148582,Silver,1,None,10581.03
CUST_02746,Male,45-54,Kochi,Off-Trade,2023-02-12,2024-08-17,5,16.7,6285.7,0.099,136,0.4166666666666667,1257.1397485720502,Bronze,1,None,5028.56
CUST_02747,Female,25-34,Hyderabad,On-Trade,2020-07-13,2022-12-10,2,7.0,1855.81,0.122,752,0.16666666666666666,927.9045360477319,Bronze,1,None,1484.65
CUST_02748,Male,55+,Surat,Off-Trade,2020-09-06,2024-10-01,10,77.5,14290.11,0.172,91,0.8333333333333334,1429.0108570989144,Silver,1,Summer_Fest,11432.09
CUST_02749,Male,25-34,Kolkata,On-Trade,2023-11-22,2023-09-02,3,16.9,3554.52,0.077,486,0.25,1184.839605053465,Bronze,1,Sports_Promo,2843.62
CUST_02750,Male,45-54,Chandigarh,Off-Trade,2022-07-29,2023-10-11,1,6.3,879.29,0.074,447,0.08333333333333333,879.2891207108793,Bronze,1,Digital_Coupon,703.43
CUST_02751,Female,45-54,Ahmedabad,Off-Trade,2023-07-11,2022-09-14,3,13.6,2667.3,0.023,839,0.25,889.0997036334321,Bronze,1,Digital_Coupon,2133.84
CUST_02752,Male,35-44,Pune,Off-Trade,2023-04-19,2024-04-27,11,36.9,14985.9,0.058,248,0.9166666666666666,1362.3544216041435,Silver,1,Summer_Fest,11988.72
CUST_02753,Female,18-24,Jaipur,On-Trade,2020-11-28,2024-01-09,4,16.0,5650.47,0.104,357,0.3333333333333333,1412.6171468457133,Bronze,1,Digital_Coupon,4520.38
CUST_02754,Other,45-54,Pune,Off-Trade,2023-11-23,2024-08-27,9,27.7,6915.64,0.079,126,0.75,768.4043590661825,Bronze,1,None,5532.51
CUST_02755,Male,18-24,Lucknow,On-Trade,2021-07-22,2024-11-07,8,25.9,9556.51,0.103,54,0.6666666666666666,1194.56360067955,Bronze,0,None,11467.81
CUST_02756,Female,45-54,Surat,On-Trade,2020-03-15,2024-08-03,9,31.4,11019.19,0.067,150,0.75,1224.354308405077,Bronze,1,None,8815.35
CUST_02757,Male,55+,Ahmedabad,Off-Trade,2023-10-17,2022-12-25,2,13.8,2694.62,0.113,737,0.16666666666666666,1347.3093263453368,Bronze,1,Summer_Fest,2155.7
CUST_02758,Male,35-44,Mumbai,Off-Trade,2020-10-01,2024-07-02,5,38.0,3827.49,0.231,182,0.4166666666666667,765.4978469004305,Bronze,1,None,3061.99
CUST_02759,Female,45-54,Ahmedabad,On-Trade,2021-06-05,2024-03-01,6,23.6,3944.53,0.132,305,0.5,657.4215570964071,Bronze,1,Sports_Promo,3155.62
CUST_02760,Male,18-24,Mumbai,On-Trade,2023-10-09,2023-11-19,4,17.8,5423.89,0.064,408,0.3333333333333333,1355.9721610069598,Bronze,1,Sports_Promo,4339.11
CUST_02761,Male,25-34,Lucknow,On-Trade,2022-04-03,2024-11-01,12,92.8,11201.14,0.154,60,1.0,933.4282555476453,Bronze,0,None,13441.37
CUST_02762,Female,35-44,Surat,On-Trade,2022-04-28,2024-12-08,6,22.7,7721.92,0.05,23,0.5,1286.9864521689246,Bronze,0,,9266.3
CUST_02763,Male,45-54,Bhubaneswar,On-Trade,2020-07-11,2022-04-28,1,5.1,814.08,,978,0.08333333333333333,814.0791859208142,Bronze,1,Sports_Promo,651.26
CUST_02764,Male,45-54,Mumbai,Off-Trade,2023-06-22,2024-04-16,9,61.2,8045.31,0.044,259,0.75,893.9232340085297,Bronze,1,Digital_Coupon,6436.25
CUST_02765,Male,25-34,Chandigarh,On-Trade,2021-08-09,2024-10-05,7,30.7,6185.07,0.126,87,0.5833333333333334,883.5813023455282,Bronze,0,Digital_Coupon,7422.08
CUST_02766,Female,25-34,Mumbai,E-commerce,2021-03-29,2024-09-07,4,25.5,2438.02,0.118,115,0.3333333333333333,609.5048476237881,Bronze,1,Digital_Coupon,1950.42
CUST_02767,Male,25-34,Bengaluru,E-commerce,2023-06-02,2023-10-02,2,6.5,2716.87,0.108,456,0.16666666666666666,1358.4343207828394,Bronze,1,None,2173.5
CUST_02768,Male,25-34,Ahmedabad,On-Trade,2023-03-22,2024-04-29,7,28.2,4400.6,0.122,246,0.5833333333333334,628.6570530489925,Bronze,1,Digital_Coupon,3520.48
CUST_02769,Male,35-44,Bengaluru,On-Trade,2021-08-03,2024-08-03,12,49.4,12361.8,0.102,150,1.0,1030.1499141541738,Silver,1,Sports_Promo,9889.44
CUST_02770,Male,35-44,Chandigarh,Off-Trade,2023-06-23,2024-11-20,6,23.4,5139.45,0.102,41,0.5,856.5748572375237,Bronze,0,Digital_Coupon,6167.34
CUST_02771,Male,18-24,Kolkata,E-commerce,2023-01-30,2024-05-05,10,68.4,8032.71,0.1,240,0.8333333333333334,803.2709196729081,Bronze,1,None,6426.17
CUST_02772,Female,35-44,Patna,Off-Trade,2020-12-26,2023-06-17,2,7.4,1501.59,0.068,563,0.16666666666666666,750.7946246026876,Bronze,1,Sports_Promo,1201.27
CUST_02773,Female,35-44,Patna,Off-Trade,2020-08-12,2024-02-04,9,27.9,12168.89,0.09,331,0.75,1352.0987386556958,Silver,1,None,9735.11
CUST_02774,Male,35-44,Delhi,E-commerce,2021-03-12,2022-10-22,3,15.4,3821.43,0.069,801,0.25,1273.809575396808,Bronze,1,Summer_Fest,3057.14
CUST_02775,Female,45-54,Jaipur,Off-Trade,2022-02-18,2024-01-28,10,72.0,9319.78,0.148,338,0.8333333333333334,931.9779068022094,Bronze,1,Digital_Coupon,7455.82
CUST_02776,Male,55+,Chennai,Off-Trade,2023-12-31,2023-12-06,2,13.1,1622.36,0.142,391,0.16666666666666666,811.1795944102026,Bronze,1,None,1297.89
CUST_02777,Female,25-34,Guwahati,Off-Trade,2023-06-21,2024-02-18,8,39.5,10598.48,0.103,317,0.6666666666666666,1324.8098343987708,Bronze,1,Summer_Fest,8478.78
CUST_02778,Female,18-24,Chandigarh,Off-Trade,2021-10-31,2023-08-02,3,22.7,2125.78,0.062,517,0.25,708.5930971356344,Bronze,1,None,1700.62
CUST_02779,Female,45-54,Chandigarh,E-commerce,2020-02-20,2024-02-17,4,20.3,3312.13,0.15,318,0.3333333333333333,828.0322929919267,Bronze,1,Sports_Promo,2649.7
CUST_02780,Female,18-24,Pune,Off-Trade,2022-07-07,2023-05-15,0,0.0,0.0,0.126,596,0.0,0.0,Bronze,1,None,0.0
CUST_02781,Male,18-24,Chennai,E-commerce,2021-10-31,2023-07-09,0,0.0,0.0,0.15,541,0.0,0.0,Bronze,1,Sports_Promo,0.0
CUST_02782,Male,55+,Lucknow,Off-Trade,2022-07-10,2024-06-16,5,34.3,4438.74,0.088,198,0.4166666666666667,887.7478224504355,Bronze,1,None,3550.99
CUST_02783,Male,45-54,Pune,On-Trade,2022-02-22,2023-10-05,0,0.0,0.0,0.13,453,0.0,0.0,Bronze,1,None,0.0
CUST_02784,Female,25-34,Chandigarh,On-Trade,2021-02-26,2024-01-04,3,15.4,4401.33,0.24,362,0.25,1467.1095109634962,Bronze,1,None,3521.06
CUST_02785,Male,45-54,Lucknow,,2020-12-30,2023-07-06,3,12.1,3832.39,0.044,544,0.25,1277.4629075123642,Bronze,1,Summer_Fest,3065.91
CUST_02786,Male,18-24,Pune,On-Trade,2022-05-02,2024-10-01,9,64.8,11878.51,,91,0.75,1319.8342977961893,Bronze,1,Sports_Promo,9502.81
CUST_02787,Male,45-54,Bengaluru,On-Trade,2020-05-16,2023-06-29,2,11.6,1747.87,0.073,551,0.16666666666666666,873.9345630327184,Bronze,1,Sports_Promo,1398.3
CUST_02788,Male,25-34,Patna,On-Trade,2021-03-23,2024-02-10,7,46.1,9210.02,0.0,325,0.5833333333333334,1315.7169548975778,Bronze,1,None,7368.02
CUST_02789,Male,25-34,Mumbai,E-commerce,2022-07-29,2024-06-14,6,25.8,6891.71,0.114,200,0.5,1148.6181418969763,Bronze,1,None,5513.37
CUST_02790,Male,45-54,Chandigarh,Off-Trade,2021-02-24,2024-10-06,5,35.9,3588.6,0.113,86,0.4166666666666667,717.7198564560287,Bronze,0,Sports_Promo,4306.32
CUST_02791,Male,25-34,Ahmedabad,Off-Trade,2020-03-22,2024-04-05,10,64.9,14891.82,0.124,270,0.8333333333333334,1489.181851081815,Silver,1,Digital_Coupon,11913.46
CUST_02792,Female,25-34,Hyderabad,Off-Trade,2021-09-30,2024-06-08,8,38.5,10072.9,0.131,206,0.6666666666666666,1259.1123426109573,Bronze,1,None,8058.32
CUST_02793,Male,25-34,Bengaluru,On-Trade,2023-03-29,2024-12-25,6,28.7,5206.16,,6,0.5,867.6931887178018,Bronze,0,Digital_Coupon,6247.39
CUST_02794,Male,25-34,Hyderabad,On-Trade,2020-02-01,2024-02-03,4,17.2,5121.09,0.051,332,0.3333333333333333,1280.272179931955,Bronze,1,None,4096.87
CUST_02795,Male,25-34,Ahmedabad,On-Trade,2021-09-24,2024-05-14,5,22.8,5253.3,0.039,231,0.4166666666666667,1050.659789868042,Bronze,1,Digital_Coupon,4202.64
CUST_02796,Female,35-44,Pune,Off-Trade,2021-01-03,2024-01-28,10,67.2,14557.06,0.124,338,0.8333333333333334,1455.7058544294146,Silver,1,Summer_Fest,11645.65
CUST_02797,Male,25-34,Delhi,Off-Trade,2022-01-13,2024-04-16,5,28.3,5662.44,0.034,259,0.4166666666666667,1132.4877735024452,Bronze,1,None,4529.95
CUST_02798,Male,25-34,Kochi,E-commerce,2023-04-02,2024-02-03,10,62.2,13354.06,0.102,332,0.8333333333333334,1335.4058664594133,Silver,1,Summer_Fest,10683.25
CUST_02799,Male,25-34,Kochi,On-Trade,2020-11-21,2024-06-06,5,28.5,5259.16,0.115,208,0.4166666666666667,1051.831789633642,Bronze,1,Sports_Promo,4207.33
CUST_02800,Female,25-34,Delhi,Off-Trade,2023-09-08,2022-04-05,1,4.5,689.31,0.09,1001,0.08333333333333333,689.3093106906894,Bronze,1,Digital_Coupon,551.45
CUST_02801,Male,35-44,Kochi,On-Trade,2022-05-01,2024-09-03,9,69.7,9671.65,0.155,119,0.75,1074.6276583747047,Bronze,1,None,7737.32
CUST_02802,Female,25-34,Guwahati,Off-Trade,2023-11-27,2023-05-21,5,15.3,3019.58,0.168,590,0.4166666666666667,603.9158792168241,Bronze,1,Digital_Coupon,2415.66
CUST_02803,Male,25-34,Hyderabad,Off-Trade,2022-12-07,2024-10-24,12,51.6,16000.78,0.022,68,1.0,1333.398222216815,Silver,0,None,19200.94
CUST_02804,Female,55+,Chandigarh,On-Trade,2022-04-04,2023-01-07,2,14.0,1887.43,0.109,724,0.16666666666666666,943.7145281427358,Bronze,1,None,1509.94
CUST_02805,Male,18-24,Patna,Off-Trade,2023-10-22,2024-10-29,5,31.4,4891.71,0.115,63,0.4166666666666667,978.3418043316391,Bronze,0,Summer_Fest,5870.05
CUST_02806,Male,18-24,Pune,On-Trade,2021-04-02,2024-05-06,8,28.7,11702.72,0.164,239,0.6666666666666666,1462.8398171450228,Bronze,1,None,9362.18
CUST_02807,Male,35-44,Mumbai,Off-Trade,2022-05-20,2024-07-07,10,55.9,6215.59,0.179,177,0.8333333333333334,621.5589378441063,Bronze,1,None,4972.47
CUST_02808,Male,55+,Lucknow,E-commerce,2020-03-04,2022-11-09,3,13.3,4097.91,0.073,783,0.25,1365.9695446768183,Bronze,1,None,3278.33
CUST_02809,Male,35-44,Chandigarh,On-Trade,2023-03-08,2022-05-08,2,7.3,2540.49,0.18,968,0.16666666666666666,1270.2443648778174,Bronze,1,Sports_Promo,2032.39
CUST_02810,Male,25-34,Guwahati,On-Trade,2020-09-29,2024-07-07,6,19.7,6943.6,0.146,177,0.5,1157.266473788921,Bronze,1,None,5554.88
CUST_02811,Other,35-44,Chandigarh,On-Trade,2020-08-23,2023-07-03,2,12.9,1294.08,0.137,547,0.16666666666666666,647.0396764801617,Bronze,1,Sports_Promo,1035.26
CUST_02812,Male,25-34,Jaipur,Off-Trade,2020-08-09,2024-03-06,11,39.0,10719.44,0.083,300,0.9166666666666666,974.4944568641404,Bronze,1,Sports_Promo,8575.55
CUST_02813,Female,25-34,Patna,Off-Trade,2023-03-01,2024-06-17,8,37.3,5482.07,0.098,197,0.6666666666666666,685.258664342667,Bronze,1,None,4385.66
CUST_02814,Male,25-34,Hyderabad,Off-Trade,2023-05-20,2024-05-21,11,75.2,8108.17,,224,0.9166666666666666,737.1062966267003,Bronze,1,Sports_Promo,6486.54
CUST_02815,Female,35-44,Kolkata,E-commerce,2020-12-27,2023-12-26,0,0.0,0.0,0.078,371,0.0,0.0,Bronze,1,Sports_Promo,0.0
CUST_02816,Male,18-24,Chandigarh,On-Trade,2020-02-04,2023-10-07,2,6.6,1400.82,0.139,451,0.16666666666666666,700.409649795175,Bronze,1,None,1120.66
CUST_02817,Female,18-24,Hyderabad,E-commerce,2021-04-15,2024-08-24,7,35.4,6504.18,0.197,129,0.5833333333333334,929.1684386902231,Bronze,1,None,5203.34
CUST_02818,Male,35-44,Lucknow,On-Trade,2023-04-04,2024-04-19,5,36.9,3495.73,0.112,256,0.4166666666666667,699.145860170828,Bronze,1,Sports_Promo,2796.58
CUST_02819,Male,18-24,Kochi,Off-Trade,2021-10-22,2022-01-22,1,6.2,641.06,0.132,1074,0.08333333333333333,641.059358940641,Bronze,1,Digital_Coupon,512.85
CUST_02820,Female,35-44,Hyderabad,,2020-07-31,2024-07-20,7,42.8,4998.27,0.158,164,0.5833333333333334,714.0384694230759,Bronze,1,Digital_Coupon,3998.62
CUST_02821,Male,25-34,Lucknow,Off-Trade,2023-03-11,2024-04-25,9,46.2,8681.21,0.083,250,0.75,964.5787817134686,Bronze,1,None,6944.97
CUST_02822,Male,35-44,Chennai,Off-Trade,2020-06-25,2023-02-25,2,9.7,2248.6,0.15,675,0.16666666666666666,1124.299437850281,Bronze,1,None,1798.88
CUST_02823,Male,35-44,Pune,Off-Trade,2022-05-26,2023-07-07,5,33.2,3719.92,,543,0.4166666666666667,743.9838512032297,Bronze,1,Sports_Promo,2975.94
CUST_02824,Female,35-44,Jaipur,Off-Trade,2023-02-20,2023-03-08,0,0.0,0.0,0.139,664,0.0,0.0,Bronze,1,None,0.0
CUST_02825,Male,25-34,Delhi,On-Trade,2021-12-26,2024-01-14,6,22.0,7288.67,0.161,352,0.5,1214.7781308703115,Bronze,1,None,5830.94
CUST_02826,Male,45-54,Mumbai,Off-Trade,2020-03-10,2023-02-10,3,10.2,2735.4,0.237,690,0.25,911.799696066768,Bronze,1,Summer_Fest,2188.32
CUST_02827,Male,25-34,Chandigarh,Off-Trade,2021-04-12,2024-01-08,8,59.2,6962.12,0.168,358,0.6666666666666666,870.2648912168887,Bronze,1,Sports_Promo,5569.7
CUST_02828,Male,25-34,Kochi,Off-Trade,2023-04-08,2024-04-25,12,91.8,12134.09,0.105,250,1.0,1011.1740824021599,Silver,1,Summer_Fest,9707.27
CUST_02829,Female,18-24,Patna,On-Trade,2022-02-26,2024-01-06,7,36.2,5355.76,0.111,360,0.5833333333333334,765.1084621273626,Bronze,1,None,4284.61
CUST_02830,Male,25-34,Mumbai,Off-Trade,2021-05-13,2024-09-25,4,29.7,2975.39,0.098,97,0.3333333333333333,743.8473140381715,Bronze,1,None,2380.31
CUST_02831,Male,25-34,Jaipur,Off-Trade,2023-02-25,2022-06-27,1,5.6,615.19,0.159,918,0.08333333333333333,615.1893848106153,Bronze,1,Sports_Promo,492.15
CUST_02832,Female,45-54,Chennai,On-Trade,2020-03-17,2023-04-30,0,0.0,0.0,0.178,611,0.0,0.0,Bronze,1,Digital_Coupon,0.0
CUST_02833,Male,18-24,Bhubaneswar,E-commerce,2020-10-25,2022-06-19,0,0.0,0.0,0.148,926,0.0,0.0,Bronze,1,None,0.0
CUST_02834,Male,25-34,Patna,Off-Trade,2021-02-20,2024-08-22,6,29.9,3659.21,0.092,131,0.5,609.868231688628,Bronze,1,Sports_Promo,2927.37
CUST_02835,Male,25-34,Ahmedabad,On-Trade,2020-09-07,2024-01-16,7,33.6,6442.1,0.22,350,0.5833333333333334,920.2998685285902,Bronze,1,None,5153.68
CUST_02836,Male,35-44,Kolkata,Off-Trade,2022-09-10,2024-08-10,9,60.5,13420.24,0.087,143,0.75,1491.137612095821,Silver,1,None,10736.19
CUST_02837,Male,55+,Patna,On-Trade,2023-06-07,2024-02-29,4,20.2,5059.25,0.144,306,0.3333333333333333,1264.812183796954,Bronze,1,Sports_Promo,4047.4
CUST_02838,Female,45-54,Guwahati,On-Trade,2022-01-21,2024-01-03,9,51.2,7261.22,0.075,363,0.75,806.8021325775409,Bronze,1,Digital_Coupon,5808.98
CUST_02839,Female,25-34,Surat,On-Trade,2023-06-20,2024-03-12,7,29.7,5543.37,0.155,294,0.5833333333333334,791.9098868700162,Bronze,1,None,4434.7
CUST_02840,Female,45-54,Kochi,On-Trade,2020-12-20,2024-01-29,6,32.5,7649.94,0.075,337,0.5,1274.989787501702,Bronze,1,Sports_Promo,6119.95
CUST_02841,Female,25-34,Hyderabad,Off-Trade,2021-03-01,2024-12-14,11,81.1,12456.18,0.046,17,0.9166666666666666,1132.379897056373,Silver,0,None,14947.42
CUST_02842,Male,35-44,Kochi,On-Trade,2020-08-13,2024-09-15,6,29.7,7531.81,0.04,107,0.5,1255.3014574497572,Bronze,1,Sports_Promo,6025.45
CUST_02843,Female,45-54,Mumbai,Off-Trade,2021-03-02,2024-12-03,5,18.8,5600.48,0.133,28,0.4166666666666667,1120.0957759808448,Bronze,0,Sports_Promo,6720.58
