outlet_id,month,region,city,outlet_type,channel,heineken_facings,heineken_shelf_share,heineken_cooler_share,monthly_footfall,activation_flag,execution_score,oos_days,heineken_volume_cases,competitor_volume_cases,heineken_revenue_inr,gross_margin_pct
OUT_0153,3/1/2024,West,Surat,Hypermarket,Off-Trade,9,0.23425454,,2022,0,88.32404383,0,107,171,18239.85888,0.384464413
OUT_0153,4/1/2024,West,Surat,Hypermarket,Off-Trade,8,0.226405999,0.278355534,1355,1,94.07368346,2,125,172,18335.23914,0.287169084
OUT_0153,5/1/2024,West,Surat,Hypermarket,Off-Trade,10,0.251258845,0.135114263,2028,0,65.34213301,2,52,47,8534.089942,0.251678791
OUT_0153,6/1/2024,West,Surat,Hypermarket,Off-Trade,8,0.239530105,0.221151149,2356,0,67.6614257,2,103,134,15528.55551,0.358960691
OUT_0153,7/1/2024,West,Surat,Hypermarket,Off-Trade,2,0.197080592,0.161941878,2526,0,68.46127526,1,84,131,13056.8839,0.296088475
OUT_0153,8/1/2024,West,Surat,Hypermarket,Off-Trade,5,0.296901241,0.363515561,1730,1,83.64342892,1,124,182,18995.59124,0.27327588
OUT_0153,9/1/2024,West,Surat,Hypermarket,Off-Trade,8,0.121651437,0.204263718,2348,0,53.63231712,3,77,46,11933.38399,0.224265718
OUT_0153,10/1/2024,West,Surat,Hypermarket,Off-Trade,8,0.228524182,0.142157847,2296,0,62.75267823,1,89,111,13106.41243,0.242054488
OUT_0153,11/1/2024,West,Surat,Hypermarket,Off-Trade,9,0.19901574,0.415305693,1388,1,65.26332288,1,128,179,18588.61175,0.225374715
OUT_0153,12/1/2024,West,Surat,Hypermarket,Off-Trade,9,0.21726219,0.427166337,2384,1,63.35223571,2,79,106,11160.21701,0.180445186
OUT_0154,1/1/2024,North,Chandigarh,Restaurant,On-Trade,11,0.270291972,0.299675899,1238,1,59.82638027,1,35,46,5532.308312,0.264518779
OUT_0154,2/1/2024,North,Chandigarh,Restaurant,On-Trade,12,0.264033202,0.143945726,356,0,79.59902099,0,66,118,11733.20472,0.183178902
OUT_0154,3/1/2024,North,Chandigarh,Restaurant,On-Trade,10,0.189274599,0.3844837,1286,0,73.33095878,1,32,51,5567.507379,0.163333398
OUT_0154,4/1/2024,North,Chandigarh,Restaurant,On-Trade,6,0.156903839,0.184713526,1209,0,44.16215112,2,63,136,10724.03505,0.254428607
OUT_0154,5/1/2024,North,Chandigarh,Restaurant,On-Trade,12,0.230481164,0.395597938,1726,1,56.98143751,2,90,161,15938.49026,0.330121017
OUT_0154,6/1/2024,North,Chandigarh,Restaurant,On-Trade,10,0.196121865,0.210967482,1443,0,63.42904603,2,59,99,9311.547612,0.275416772
OUT_0154,7/1/2024,North,Chandigarh,Restaurant,On-Trade,14,0.256145716,0.300858011,1600,0,65.40739889,0,39,57,6579.265655,0.215460122
OUT_0154,8/1/2024,North,Chandigarh,Restaurant,On-Trade,11,0.182454117,0.268039062,724,0,88.65108798,1,43,61,7112.403313,0.279294423
OUT_0154,9/1/2024,North,Chandigarh,Restaurant,On-Trade,13,0.145035709,0.316132649,460,0,67.04076415,2,56,112,9655.132613,0.279053597
OUT_0154,10/1/2024,North,Chandigarh,Restaurant,On-Trade,12,0.157877525,0.330681712,1294,1,88.15275832,1,44,57,7212.67892,0.308600596
OUT_0154,11/1/2024,North,Chandigarh,Restaurant,On-Trade,10,0.276186143,,1178,0,76.25726623,0,30,32,4918.282038,0.115517285
OUT_0154,12/1/2024,North,Chandigarh,Restaurant,On-Trade,13,0.210460665,0.3054855,840,0,72.86230812,4,31,42,5528.591918,0.317824162
OUT_0155,1/1/2024,South,Hyderabad,Bar,On-Trade,11,0.203623666,0.301194779,1062,0,74.43141786,1,46,59,6972.552463,0.21598176
OUT_0155,2/1/2024,South,Hyderabad,Bar,On-Trade,3,0.253035276,0.274979481,1598,0,76.27895365,1,43,56,6374.442606,0.269921714
OUT_0155,3/1/2024,South,Hyderabad,Bar,On-Trade,11,0.194699027,0.331330014,700,0,46.49928116,2,46,66,7788.21867,0.351686086
OUT_0155,4/1/2024,South,Hyderabad,Bar,On-Trade,11,0.122255944,0.297919265,1488,1,78.64443624,1,66,74,10700.66311,0.25025733
OUT_0155,5/1/2024,South,Hyderabad,Bar,On-Trade,10,,0.215248065,1369,0,70.45579058,2,50,51,8568.984704,0.275485149
OUT_0155,6/1/2024,South,Hyderabad,Bar,On-Trade,6,0.351868002,0.376100361,1719,0,72.36051356,0,44,50,7880.183445,0.251050841
OUT_0155,7/1/2024,South,Hyderabad,Bar,On-Trade,7,0.192529868,0.17470962,851,0,64.8257768,1,53,46,7745.032511,0.291723308
OUT_0155,8/1/2024,South,Hyderabad,Bar,On-Trade,5,0.117473495,0.256725396,1276,1,,0,47,43,8277.422571,0.332590545
OUT_0155,9/1/2024,South,Hyderabad,Bar,On-Trade,12,0.248521996,0.329120076,1631,1,75.20179894,1,56,77,8475.782296,0.248629662
OUT_0155,10/1/2024,South,Hyderabad,Bar,On-Trade,15,0.250491263,0.335442119,829,1,96.25392125,0,55,88,8546.136087,0.272478137
OUT_0155,11/1/2024,South,Hyderabad,Bar,On-Trade,16,0.217616975,0.254023888,739,1,83.86895862,1,64,49,9295.670105,0.299328764
OUT_0155,12/1/2024,South,Hyderabad,Bar,On-Trade,11,0.159443212,0.189557992,1989,0,57.55937207,2,43,66,6632.581576,0.351671403
OUT_0156,1/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,13,0.262061604,0.251649651,2137,0,62.94095818,1,48,73,8338.040126,0.275750729
OUT_0156,2/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,9,0.205680124,0.155900594,1129,0,79.02224226,0,38,23,5577.633233,0.26458229
OUT_0156,3/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,11,0.197530069,0.291762885,2164,0,82.31667315,0,77,117,12194.46088,0.312159727
OUT_0156,4/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,3,0.251920533,0.218206312,1814,0,83.88168806,0,83,137,12697.57571,0.320900817
OUT_0156,5/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,13,0.250243009,0.32898885,2007,1,87.10470398,1,138,184,21372.51209,0.266125854
OUT_0156,6/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,8,0.185061887,0.280926545,1942,0,70.83679417,1,81,110,13531.34717,0.304035408
OUT_0156,7/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,8,0.115144572,0.109890265,2125,0,67.40674416,3,100,60,14424.15062,0.352262538
OUT_0156,8/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,10,0.267972924,0.42466219,1204,1,84.71472097,2,76,110,11384.82728,0.247351177
OUT_0156,9/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,9,0.167554235,0.300936742,1277,0,86.25855436,0,88,87,15130.01119,0.353388622
OUT_0156,10/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,15,0.222704758,0.277929793,1628,0,52.12761422,1,94,146,14804.84139,0.138542733
OUT_0156,11/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,7,0.147962345,0.3128399,1916,0,78.75576481,0,74,73,11626.05865,0.120126852
OUT_0156,12/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,10,0.218992673,0.32056813,2536,0,64.45681905,3,106,125,16373.85209,0.290900256
OUT_0157,1/1/2024,West,Mumbai,Liquor_Store,Off-Trade,11,0.273835095,0.235418469,1033,0,69.66847306,0,31,33,4796.473939,0.372437282
OUT_0157,2/1/2024,West,Mumbai,Liquor_Store,Off-Trade,7,0.201159855,0.081449097,1514,0,75.47369491,1,32,48,5373.308458,0.317868873
OUT_0157,3/1/2024,West,Mumbai,Liquor_Store,Off-Trade,9,0.334163819,0.337353638,1623,1,85.13285526,1,91,142,15285.9963,0.330438472
OUT_0157,4/1/2024,West,Mumbai,Liquor_Store,Off-Trade,10,0.334437247,0.396741173,394,1,55.341126,0,54,67,8897.423777,0.297946568
OUT_0157,5/1/2024,West,Mumbai,Liquor_Store,Off-Trade,7,0.246974759,0.329437098,1590,0,66.72442031,4,41,42,6535.247891,0.304905028
OUT_0157,6/1/2024,West,Mumbai,Liquor_Store,Off-Trade,9,0.328238149,0.190857228,1232,1,67.92342854,1,57,69,9819.828693,0.232946497
OUT_0157,7/1/2024,West,Mumbai,Liquor_Store,Off-Trade,8,0.29484255,0.303679424,1109,0,65.43484532,2,38,60,5379.44545,0.255034264
OUT_0157,8/1/2024,West,Mumbai,Liquor_Store,Off-Trade,11,0.195575969,0.360694795,719,0,56.38398417,1,27,40,4697.04766,0.272065456
OUT_0157,9/1/2024,West,Mumbai,Liquor_Store,Off-Trade,8,0.207646712,0.459225184,1327,1,61.54808946,1,39,56,5923.323601,0.314598166
OUT_0157,10/1/2024,West,Mumbai,Liquor_Store,Off-Trade,12,0.212843793,0.199494818,1809,0,85.30537611,0,50,70,7156.731189,0.259629613
OUT_0157,11/1/2024,West,Mumbai,Liquor_Store,Off-Trade,13,0.117946403,0.215402251,1598,0,70.17122026,0,42,78,6636.063248,0.287110898
OUT_0157,12/1/2024,West,Mumbai,Liquor_Store,Off-Trade,8,0.172190224,0.399704772,900,0,74.74184732,3,55,76,9456.441802,0.215600682
OUT_0158,1/1/2024,West,Pune,Supermarket,Off-Trade,10,0.213395155,0.338924024,2270,1,78.99554094,1,98,109,13955.07216,0.34608333
OUT_0158,2/1/2024,West,Pune,Supermarket,Off-Trade,11,0.216866373,0.242809225,2276,0,63.86789946,1,45,39,7070.826154,0.271556016
OUT_0158,3/1/2024,West,Pune,Supermarket,Off-Trade,4,0.186214193,0.257653271,1641,0,81.26997809,0,89,118,14721.11979,0.325699441
OUT_0158,4/1/2024,West,Pune,Supermarket,Off-Trade,12,0.284424143,0.486695003,1301,1,69.97980025,1,153,100,26473.69169,0.211383959
OUT_0158,5/1/2024,West,Pune,Supermarket,Off-Trade,13,0.186079632,,2123,0,56.09655538,4,104,219,15370.09898,0.259894517
OUT_0158,6/1/2024,West,Pune,Supermarket,Off-Trade,7,0.240299114,0.248398527,1944,1,63.71243105,1,81,74,13243.25931,0.271223469
OUT_0158,7/1/2024,West,Pune,Supermarket,Off-Trade,12,0.209931002,0.160976796,1660,0,54.64811375,2,58,86,8718.023551,0.270316672
OUT_0158,8/1/2024,West,Pune,Supermarket,Off-Trade,13,0.158887161,0.176918889,1327,0,54.95209795,2,85,106,14124.7735,0.238987228
OUT_0158,9/1/2024,West,Pune,Supermarket,Off-Trade,10,0.186020904,0.273419142,1209,0,77.14358195,0,103,76,14730.2909,0.193445316
OUT_0158,10/1/2024,West,Pune,Supermarket,Off-Trade,5,0.184617557,0.198960587,1898,0,79.41867919,1,74,46,13136.77487,0.365025137
OUT_0158,11/1/2024,West,Pune,Supermarket,Off-Trade,6,0.259760082,0.159973833,3010,0,75.36979214,1,61,75,10027.06649,0.30717696
OUT_0158,12/1/2024,West,Pune,Supermarket,Off-Trade,5,0.264343682,0.304310855,1529,1,95.30033893,1,87,122,12347.38086,0.239864904
OUT_0159,1/1/2024,North,Jaipur,Hypermarket,Off-Trade,16,0.261348553,0.198599572,2129,0,59.16502552,1,34,68,5201.688506,0.282554445
OUT_0159,2/1/2024,North,Jaipur,Hypermarket,Off-Trade,14,0.255304493,0.26525424,1728,0,71.68332514,3,92,130,15650.87647,0.363896339
OUT_0159,3/1/2024,North,Jaipur,Hypermarket,Off-Trade,7,0.16268395,0.338865935,1437,0,40.10575707,3,47,85,8393.784368,0.265345682
OUT_0159,4/1/2024,North,Jaipur,Hypermarket,Off-Trade,10,0.257663678,0.29544973,1562,1,88.51913713,0,160,205,26772.41633,0.285144632
OUT_0159,5/1/2024,North,Jaipur,Hypermarket,Off-Trade,10,0.171827677,0.272666971,1923,0,67.62745685,3,65,110,10308.31025,0.254205942
OUT_0159,6/1/2024,North,Jaipur,Hypermarket,Off-Trade,8,0.28990242,0.38433524,1600,1,77.52182457,1,119,200,18620.11444,0.280135614
OUT_0159,7/1/2024,North,Jaipur,Hypermarket,Off-Trade,7,0.192259966,0.273725445,2235,0,57.62658888,1,88,78,15618.89302,0.200027943
OUT_0159,8/1/2024,North,Jaipur,Hypermarket,Off-Trade,3,0.216917886,0.277684474,1604,0,78.80557015,0,86,101,12554.38731,0.268379889
OUT_0159,9/1/2024,North,Jaipur,Hypermarket,Off-Trade,3,0.203973623,0.211361642,1662,0,75.51395904,1,48,61,8536.672131,0.299027879
OUT_0159,10/1/2024,North,Jaipur,Hypermarket,Off-Trade,11,0.257694756,0.195087608,1855,0,74.83829348,1,83,94,12272.71621,0.326467821
OUT_0159,11/1/2024,North,Jaipur,Hypermarket,Off-Trade,9,0.186415142,0.341500261,1642,1,82.19571088,1,91,129,15976.73107,0.311998938
OUT_0159,12/1/2024,North,Jaipur,Hypermarket,Off-Trade,16,0.277800181,0.289711913,1590,0,80.70435841,0,73,108,10472.11905,0.294101405
OUT_0160,1/1/2024,North,Jaipur,Hypermarket,Off-Trade,12,0.175383246,0.326753992,1540,1,57.85450298,1,99,177,15824.69645,0.315041706
OUT_0160,2/1/2024,North,Jaipur,Hypermarket,Off-Trade,12,0.271711268,0.256013918,2552,0,78.96363506,1,83,200,14538.93902,0.311578236
OUT_0160,3/1/2024,North,Jaipur,Hypermarket,Off-Trade,5,0.179806987,0.204726083,1710,0,74.88262563,4,82,92,13749.0808,0.235590024
OUT_0160,4/1/2024,North,Jaipur,Hypermarket,Off-Trade,8,0.166004338,0.361559376,1863,0,58.43851826,3,93,95,16658.84353,0.2824546
OUT_0160,5/1/2024,North,Jaipur,Hypermarket,Off-Trade,3,0.218735635,0.184520864,2239,0,97.23050111,2,119,241,17259.42631,0.262003342
OUT_0160,6/1/2024,North,Jaipur,Hypermarket,Off-Trade,15,0.116229799,0.160343441,2376,0,,1,80,72,11876.45327,0.335541744
OUT_0160,7/1/2024,North,Jaipur,Hypermarket,Off-Trade,9,0.181157718,0.354216763,2671,0,71.00545789,3,89,117,14469.74898,0.306599383
OUT_0160,8/1/2024,North,Jaipur,Hypermarket,Off-Trade,12,0.168009079,0.204460216,1361,0,54.87759342,1,29,32,4815.316505,0.226660699
OUT_0160,9/1/2024,North,Jaipur,Hypermarket,Off-Trade,11,0.280310974,0.298371143,2626,1,74.66290228,2,72,107,10220.54027,0.242760054
OUT_0160,10/1/2024,North,Jaipur,Hypermarket,Off-Trade,16,0.240961075,0.405663181,1410,1,87.80902034,1,81,99,12811.15649,0.223064192
OUT_0160,11/1/2024,North,Jaipur,Hypermarket,Off-Trade,6,0.298257153,0.394524604,1604,0,79.57760898,1,67,77,11555.31908,0.161474393
OUT_0160,12/1/2024,North,Jaipur,Hypermarket,Off-Trade,8,0.260787464,0.318604801,961,1,87.52194743,0,71,91,11630.32816,0.234750051
OUT_0161,1/1/2024,West,Surat,Supermarket,Off-Trade,12,0.161788948,0.236292893,1567,0,69.80414517,1,80,133,11545.42766,0.262795874
OUT_0161,2/1/2024,West,Surat,Supermarket,Off-Trade,14,0.256845764,0.277286457,2595,0,64.67940046,0,93,80,14770.96471,0.354533055
OUT_0161,3/1/2024,West,Surat,Supermarket,Off-Trade,11,0.21779644,0.24419511,1904,0,80.87629962,0,101,188,14867.39861,0.180111771
OUT_0161,4/1/2024,West,Surat,Supermarket,Off-Trade,15,0.292038565,0.303744776,1807,1,80.67385064,0,101,189,16511.09963,0.272157589
OUT_0161,5/1/2024,West,Surat,Supermarket,Off-Trade,12,0.272174143,0.228918801,1734,0,,1,125,212,17984.66329,0.357260624
OUT_0161,6/1/2024,West,Surat,Supermarket,Off-Trade,11,0.284169285,0.287767413,2246,1,61.10214408,1,92,137,15370.9714,0.315837319
OUT_0161,7/1/2024,West,Surat,Supermarket,Off-Trade,7,0.179994278,0.228108847,1384,0,61.82511394,2,110,161,19447.04801,0.292211612
OUT_0161,8/1/2024,West,Surat,Supermarket,Off-Trade,9,0.298452297,0.271049913,2116,1,81.26376817,0,83,54,12402.96298,0.299833641
OUT_0161,9/1/2024,West,Surat,Supermarket,Off-Trade,12,0.310526021,0.323725772,3043,1,87.34983988,0,94,173,13813.89463,0.212371021
OUT_0161,10/1/2024,West,Surat,Supermarket,Off-Trade,10,0.152227813,0.257945176,2599,0,57.62072069,1,142,138,21128.96846,0.228239467
OUT_0161,11/1/2024,West,Surat,Supermarket,Off-Trade,8,0.244582556,0.084524895,1749,0,43.94885121,3,62,78,9179.071728,0.213926452
OUT_0161,12/1/2024,West,Surat,Supermarket,Off-Trade,8,0.264656677,0.393176029,2154,1,81.28564904,0,57,83,9439.453605,0.267820942
OUT_0162,1/1/2024,East,Guwahati,Bar,On-Trade,13,0.223091696,0.327529925,1211,0,90.84214658,0,65,61,9265.218518,0.222225915
OUT_0162,2/1/2024,East,Guwahati,Bar,On-Trade,6,0.119497591,0.156363335,108,0,65.24668012,0,36,70,6441.365535,0.236964413
OUT_0162,3/1/2024,East,Guwahati,Bar,On-Trade,4,0.363237628,0.445772643,1625,1,76.36744485,0,30,12,4422.466647,0.341884284
OUT_0162,4/1/2024,East,Guwahati,Bar,On-Trade,10,0.19181754,0.314270021,777,1,80.19441143,0,86,95,15326.9216,0.313997602
OUT_0162,5/1/2024,East,Guwahati,Bar,On-Trade,10,0.261737959,0.229015048,666,0,59.58721867,1,82,141,11829.20361,0.273295936
OUT_0162,6/1/2024,East,Guwahati,Bar,On-Trade,15,0.177767521,0.361252078,1342,0,95.57138235,0,35,43,5530.678283,0.298638425
OUT_0162,7/1/2024,East,Guwahati,Bar,On-Trade,9,0.194689139,0.186598165,315,0,59.87430404,1,64,93,10254.40259,0.330376286
OUT_0162,8/1/2024,East,Guwahati,Bar,On-Trade,12,0.204397142,0.415093667,1447,1,93.16378487,1,60,100,10291.79045,0.296901639
OUT_0162,9/1/2024,East,Guwahati,Bar,On-Trade,16,0.199621406,0.296870212,691,0,61.06752578,2,43,54,6312.435762,0.319338821
OUT_0162,10/1/2024,East,Guwahati,Bar,On-Trade,13,0.305130571,0.46341832,1414,1,82.89206,0,62,80,8770.096277,0.272588068
OUT_0162,11/1/2024,East,Guwahati,Bar,On-Trade,10,0.271078767,0.313103039,1202,1,82.90363247,1,64,91,10588.04551,0.355731168
OUT_0162,12/1/2024,East,Guwahati,Bar,On-Trade,10,0.320467124,0.40175923,528,1,68.9427132,2,39,58,6072.177052,0.331518955
OUT_0163,1/1/2024,North,Jaipur,Bar,On-Trade,9,0.268593945,0.255204033,1450,1,90.52228726,1,34,63,6060.610189,0.243866706
OUT_0163,2/1/2024,North,Jaipur,Bar,On-Trade,10,0.19257618,0.264590709,1461,1,67.89538032,2,68,70,11837.03917,0.372566374
OUT_0163,3/1/2024,North,Jaipur,Bar,On-Trade,9,0.16216491,0.327333757,964,0,64.70321042,0,55,57,8969.303842,0.334179916
OUT_0163,4/1/2024,North,Jaipur,Bar,On-Trade,14,0.173013205,0.202541632,514,0,61.46379134,2,60,75,10766.01062,0.257220706
OUT_0163,5/1/2024,North,Jaipur,Bar,On-Trade,8,0.259634151,0.266881244,1488,0,72.78466793,2,72,79,12499.32358,0.229518471
OUT_0163,6/1/2024,North,Jaipur,Bar,On-Trade,12,0.277220779,0.332899855,1166,0,73.83455098,2,55,62,8226.823302,0.345005044
OUT_0163,7/1/2024,North,Jaipur,Bar,On-Trade,8,0.268967331,0.276585086,1200,0,69.90219443,2,62,105,8691.499153,0.254015489
OUT_0163,8/1/2024,North,Jaipur,Bar,On-Trade,4,0.100197136,0.126473287,1386,0,78.4505506,1,60,83,9492.77206,0.317567969
OUT_0163,9/1/2024,North,Jaipur,Bar,On-Trade,11,0.22062146,0.437009101,630,1,70.70313611,1,57,52,9178.024266,0.191719769
OUT_0163,10/1/2024,North,Jaipur,Bar,On-Trade,10,0.169444723,0.296037645,676,0,84.07861523,1,59,74,9141.20788,0.212967007
OUT_0163,11/1/2024,North,Jaipur,Bar,On-Trade,12,0.248175795,0.203926092,1658,0,77.01058351,0,40,43,6619.804839,0.300164697
OUT_0163,12/1/2024,North,Jaipur,Bar,On-Trade,12,0.249602441,0.247936046,1234,0,74.26851766,1,9,14,1599.395468,0.299284295
OUT_0164,1/1/2024,East,Kolkata,Supermarket,Off-Trade,13,0.144987527,0.184967523,2740,0,53.32467822,0,92,55,15133.01761,0.251166095
OUT_0164,2/1/2024,East,Kolkata,Supermarket,Off-Trade,7,0.213302779,0.300728463,2313,0,71.03756359,2,114,181,20188.96244,0.321794313
OUT_0164,3/1/2024,East,Kolkata,Supermarket,Off-Trade,12,0.154903652,0.247709928,1413,0,81.7312776,0,107,184,16511.84779,0.224159768
OUT_0164,4/1/2024,East,Kolkata,Supermarket,Off-Trade,8,0.203159567,0.380797671,2013,0,81.44780376,1,109,58,19508.43027,0.273197751
OUT_0164,5/1/2024,East,Kolkata,Supermarket,Off-Trade,12,0.25298805,0.362271619,1737,0,66.3546703,1,80,116,14099.57608,0.245094131
OUT_0164,6/1/2024,East,Kolkata,Supermarket,Off-Trade,10,0.161693272,0.312087615,2655,1,82.04456168,0,106,93,14896.71553,0.344298703
OUT_0164,7/1/2024,East,Kolkata,Supermarket,Off-Trade,9,0.157015974,0.444004076,2445,1,75.78923019,1,107,203,19196.81531,0.262022019
OUT_0164,8/1/2024,East,Kolkata,Supermarket,Off-Trade,4,0.187693771,0.329669239,1560,0,71.72750099,1,46,52,6443.431498,0.289700662
OUT_0164,9/1/2024,East,Kolkata,Supermarket,Off-Trade,12,0.299587134,0.213149485,2225,0,82.84481554,1,52,91,8565.164443,0.319417291
OUT_0164,10/1/2024,East,Kolkata,Supermarket,Off-Trade,11,0.230403489,0.344132892,1198,1,82.63605008,1,64,84,10585.17628,0.250674483
OUT_0164,11/1/2024,East,Kolkata,Supermarket,Off-Trade,13,,0.385353086,1543,1,80.36086936,0,72,62,11145.78194,0.30527135
OUT_0164,12/1/2024,East,Kolkata,Supermarket,Off-Trade,8,0.216469668,0.24665144,2713,0,81.9383707,1,89,98,15441.55551,0.335431241
OUT_0165,1/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,15,0.15189206,0.199520967,693,0,53.79932921,2,61,101,10789.92341,0.319621927
OUT_0165,2/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,6,0.136556874,0.215457921,1233,0,65.12407956,1,71,79,10694.23821,0.259998269
OUT_0165,3/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,9,0.192434862,,1368,1,100,1,93,123,15942.21493,0.315690498
OUT_0165,4/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,12,0.268522507,0.371448762,1598,1,79.15257607,0,59,73,10298.87251,0.317351728
OUT_0165,5/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,8,0.187088141,0.179025201,1489,0,51.22889876,3,76,144,12488.07032,0.378135626
OUT_0165,6/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,10,0.272159974,0.256547133,1204,1,76.76539092,0,56,89,8566.249071,0.285855811
OUT_0165,7/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,12,0.157980927,0.124458348,1219,0,75.4899176,1,38,76,5675.479116,0.300581777
OUT_0165,8/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,13,0.227515178,0.26716214,1382,0,80.07505357,0,54,67,8426.832975,0.24008415
OUT_0165,9/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,11,0.189528274,0.290006719,1463,0,68.1933657,2,82,140,13365.89418,0.299777559
OUT_0165,10/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,9,0.236224539,0.190708818,1011,0,82.23829092,1,60,56,10449.9933,0.269168863
OUT_0165,11/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,10,0.206191685,0.260579712,1082,0,57.93376001,2,57,73,8020.178491,0.403312153
OUT_0165,12/1/2024,East,Bhubaneswar,Liquor_Store,Off-Trade,7,0.22095013,0.370872802,830,1,76.98388673,1,64,67,9276.787662,0.2590366
OUT_0166,1/1/2024,West,Mumbai,Bar,On-Trade,7,0.186290213,0.169614965,1132,0,71.57234975,0,51,33,9132.112021,0.29801905
OUT_0166,2/1/2024,West,Mumbai,Bar,On-Trade,8,0.262267413,0.160609688,1314,0,64.09805197,2,43,66,6337.796234,0.298388702
OUT_0166,3/1/2024,West,Mumbai,Bar,On-Trade,11,0.210929446,0.164113727,1953,0,76.28688253,1,70,60,10762.66602,0.293401869
OUT_0166,4/1/2024,West,Mumbai,Bar,On-Trade,3,0.182100431,0.263967061,1169,0,81.69574263,0,36,38,6044.625963,0.40021665
OUT_0166,5/1/2024,West,Mumbai,Bar,On-Trade,13,0.214833998,0.153315733,1154,0,54.38761773,2,60,122,9347.659786,0.184181718
OUT_0166,6/1/2024,West,Mumbai,Bar,On-Trade,10,0.274388418,0.161611278,1570,0,77.65621569,0,67,90,11095.39982,0.400851166
OUT_0166,7/1/2024,West,Mumbai,Bar,On-Trade,11,0.158243003,0.349664781,900,0,84.324216,0,53,72,8477.566705,0.339338276
OUT_0166,8/1/2024,West,Mumbai,Bar,On-Trade,12,0.167139112,0.330521704,699,1,100,0,41,46,6677.2281,0.374000107
OUT_0166,9/1/2024,West,Mumbai,Bar,On-Trade,7,0.250897302,0.282394987,1442,1,70.1493684,3,43,56,6511.724427,0.28236859
OUT_0166,10/1/2024,West,Mumbai,Bar,On-Trade,12,0.244679594,0.36469029,1307,1,86.93410407,0,73,77,12128.90664,0.206737205
OUT_0166,11/1/2024,West,Mumbai,Bar,On-Trade,11,0.096047898,0.258561613,1001,0,69.28312551,0,57,86,8645.075992,0.273056955
OUT_0166,12/1/2024,West,Mumbai,Bar,On-Trade,8,0.262000063,0.232042445,1601,0,64.34384779,2,53,62,9213.204287,0.355362255
OUT_0167,1/1/2024,West,Mumbai,Bar,On-Trade,7,0.284152261,,1555,0,65.58512458,1,71,76,10187.18184,0.288219337
OUT_0167,2/1/2024,West,Mumbai,Bar,On-Trade,16,0.27909067,0.191335567,922,0,71.63844332,2,41,31,7354.565417,0.301383093
OUT_0167,3/1/2024,West,Mumbai,Bar,On-Trade,8,0.24361297,0.186315175,1033,0,60.7505701,1,48,73,8452.609133,0.246489877
OUT_0167,4/1/2024,West,Mumbai,Bar,On-Trade,8,0.285714734,0.339122792,884,0,56.00266855,1,46,52,7143.736063,0.263060381
OUT_0167,5/1/2024,West,Mumbai,Bar,On-Trade,6,0.233307192,0.219574356,1525,0,55.06967403,2,65,88,9620.213556,0.239565658
OUT_0167,6/1/2024,West,Mumbai,Bar,On-Trade,12,0.226059818,0.38867457,1715,1,63.71105099,0,60,104,10294.50174,0.1577479
OUT_0167,7/1/2024,West,Mumbai,Bar,On-Trade,4,0.335199169,0.525992125,1275,1,75.11972362,0,29,37,4120.988809,0.274142808
OUT_0167,8/1/2024,West,Mumbai,Bar,On-Trade,8,0.186727267,0.265821744,1611,0,53.77483298,4,47,33,8288.66919,0.328984496
OUT_0167,9/1/2024,West,Mumbai,Bar,On-Trade,11,0.14619736,0.179486121,1528,0,63.66307998,1,48,37,8539.611523,0.283322398
OUT_0167,10/1/2024,West,Mumbai,Bar,On-Trade,12,0.262792399,0.253938134,919,1,90.91012259,0,43,39,6130.761249,0.233345238
OUT_0167,11/1/2024,West,Mumbai,Bar,On-Trade,8,0.244279476,0.249335903,1821,0,62.50352446,0,67,93,9412.645932,0.273515046
OUT_0167,12/1/2024,West,Mumbai,Bar,On-Trade,9,0.154402075,0.082049253,1552,0,79.12894776,0,28,29,4299.907168,0.207155692
OUT_0168,1/1/2024,South,Kochi,Liquor_Store,Off-Trade,12,0.154873391,0.304880406,1404,0,85.87780496,0,30,31,5383.609712,0.275939618
OUT_0168,2/1/2024,South,Kochi,Liquor_Store,Off-Trade,12,,0.263162137,1064,0,81.14740978,0,66,128,11566.74496,0.290283476
